src_img_name,mask_id,left_x,right_x,top_y,bottom_y,cell_id_cp
r02c02f02p01-ch4sk1fk1fl1.tiff,d1389c29-fb8b-4781-b2bf-37471ee3bf9a,248,260,237,255,91
r02c02f02p01-ch4sk1fk1fl1.tiff,2a9cc826-0736-45d2-966e-e9e8b028f818,251,261,332,351,92
r02c02f02p01-ch4sk1fk1fl1.tiff,dc137404-f5d9-43f0-a151-0bb11a0f3f8d,256,266,113,131,94
r02c02f02p01-ch4sk1fk1fl1.tiff,962e5385-7bb6-413c-a1db-203e457cc9c0,255,266,365,381,95
r02c02f02p01-ch4sk1fk1fl1.tiff,8d309cb0-1733-4266-b4b6-297c7676ce7d,262,271,291,311,96
r02c02f02p01-ch4sk1fk1fl1.tiff,635535dc-15f6-4fe0-817d-81820839d6bc,259,271,420,439,97
r02c02f02p01-ch4sk1fk1fl1.tiff,784fb20d-f42c-4375-a8a7-f969819de42a,270,278,440,456,99
r02c02f02p01-ch4sk1fk1fl1.tiff,e8aee232-d293-4232-9624-c58a7c29ca7a,269,277,521,538,100
r02c02f02p01-ch4sk1fk1fl1.tiff,68425c47-1a04-4833-8586-f0ca16985744,274,282,285,301,102
r02c02f02p01-ch4sk1fk1fl1.tiff,4beab4d7-67bc-4c3b-af3c-9ea3616d0d81,279,287,443,460,103
r02c02f02p01-ch4sk1fk1fl1.tiff,368cf795-67a2-4234-824d-85488e5d7bbf,272,296,32,44,104
r02c02f02p01-ch4sk1fk1fl1.tiff,f2a78851-b29c-4aa5-88e1-d201d9494fbc,277,293,200,216,106
r02c02f02p01-ch4sk1fk1fl1.tiff,3db885a4-9734-405f-a0c0-9bd4d9393810,282,292,360,378,108
r02c02f02p01-ch4sk1fk1fl1.tiff,b5c32cad-61dd-4904-acf0-22189b966c9d,282,293,420,436,109
r02c02f02p01-ch4sk1fk1fl1.tiff,d20c4bc2-31fc-4346-8fa9-1ae497757a92,293,300,440,457,111
r02c02f02p01-ch4sk1fk1fl1.tiff,016bc8ab-9edd-4447-b1f2-a4045ea4a1fb,294,305,375,392,112
r02c02f02p01-ch4sk1fk1fl1.tiff,ce95f6db-7c78-4ff6-b1dc-a333c0291048,297,307,345,362,113
r02c02f02p01-ch4sk1fk1fl1.tiff,b90dac68-fa09-4632-b20e-06abc201f7ff,301,314,249,264,114
r02c02f02p01-ch4sk1fk1fl1.tiff,aea33141-30f4-4732-b2a3-c0faa91ffbfe,302,321,49,60,115
r02c02f02p01-ch4sk1fk1fl1.tiff,c30ff947-1bb1-449f-a70e-87a226290ee1,309,320,131,152,117
r02c02f02p01-ch4sk1fk1fl1.tiff,f8a60cd6-581b-48cd-96b2-b575c6267de3,309,321,335,352,118
r02c02f02p01-ch4sk1fk1fl1.tiff,26af4789-8bff-41f0-bd92-07f62ce0d042,312,323,297,314,120
r02c02f02p01-ch4sk1fk1fl1.tiff,d3ef8164-4681-4afb-9165-6bc3056fb924,312,328,98,110,121
r02c02f02p01-ch4sk1fk1fl1.tiff,f3643501-1c3f-498c-a042-a75ae2c0570a,318,327,462,478,122
r02c02f02p01-ch4sk1fk1fl1.tiff,4cc557e8-6436-4a41-9b0e-d9a755b33d2a,321,340,112,128,123
r02c02f02p01-ch4sk1fk1fl1.tiff,a6928832-31d4-4c2a-b699-41cd1e048446,327,338,454,471,124
r02c02f02p01-ch4sk1fk1fl1.tiff,6603fb1f-baf4-4862-8617-8c6f33185484,338,347,470,488,125
r02c02f02p01-ch4sk1fk1fl1.tiff,e6d8074f-aff1-4a71-aac8-ea17d3cf17ba,345,356,390,407,129
r02c02f02p01-ch4sk1fk1fl1.tiff,b800a86b-1d6b-4e08-9e48-c470ba17648d,349,359,193,211,130
r02c02f02p01-ch4sk1fk1fl1.tiff,4631b7ea-351d-402d-bad7-bdef6e201b74,351,362,272,289,131
r02c02f02p01-ch4sk1fk1fl1.tiff,742e06e1-2d54-480f-9968-ca73f6e1ac67,364,375,230,249,133
r02c02f02p01-ch4sk1fk1fl1.tiff,37877e00-5a01-4422-ace7-4ffb9eb7fba8,363,373,517,535,135
r02c02f02p01-ch4sk1fk1fl1.tiff,1c7b2af9-07f1-4049-8ba3-d8da61bc2c88,368,378,169,184,137
r02c02f02p01-ch4sk1fk1fl1.tiff,8538e025-b5ed-4b8c-9037-94e53d2c83be,368,381,320,341,138
r02c02f02p01-ch4sk1fk1fl1.tiff,3c31d3fc-d86e-4521-81a7-13f8a59f3dca,379,389,251,268,142
r02c02f02p01-ch4sk1fk1fl1.tiff,9bc8f03c-7fee-49b3-9a3f-845c62b5fc30,378,389,365,378,143
r02c02f02p01-ch4sk1fk1fl1.tiff,c35cbd52-ca28-40e4-b8f3-44e03d558b3a,385,399,515,527,145
r02c02f02p01-ch4sk1fk1fl1.tiff,c39d846b-b101-4406-a55c-2d90307a9bbc,387,401,429,446,146
r02c02f02p01-ch4sk1fk1fl1.tiff,5b146d1e-b529-45c2-8a6a-136f383f763d,390,403,198,216,149
r02c02f02p01-ch4sk1fk1fl1.tiff,bbbdfefb-d186-459f-b352-ccdefb6bbd0f,393,403,344,360,150
r02c02f02p01-ch4sk1fk1fl1.tiff,129e61e9-4fc5-4f42-838a-4b47f4eab728,395,405,262,278,151
r02c02f02p01-ch4sk1fk1fl1.tiff,338ab149-f7b2-46f0-b196-abed4f526f84,392,413,305,316,152
r02c02f02p01-ch4sk1fk1fl1.tiff,61af0899-6a55-4521-bbc0-e53576188745,401,412,432,446,154
r02c02f02p01-ch4sk1fk1fl1.tiff,fa104094-06a6-4778-8d3d-f195f81ac12a,400,420,404,424,155
r02c02f02p01-ch4sk1fk1fl1.tiff,e5e5bade-969a-4706-8859-38d59abf41a8,405,414,516,536,157
r02c02f02p01-ch4sk1fk1fl1.tiff,4194b077-2d59-4a81-aab2-49ad91f534a3,408,419,469,487,158
r02c02f02p01-ch4sk1fk1fl1.tiff,b8b01777-4c6a-4ba0-b238-14c3b5be85d5,415,426,356,371,160
r02c02f02p01-ch4sk1fk1fl1.tiff,e1007049-ea71-4fe4-9f7d-5132f09a9b70,418,435,201,211,161
r02c02f02p01-ch4sk1fk1fl1.tiff,9c502396-2579-440f-a599-e258be168f19,422,433,301,317,162
r02c02f02p01-ch4sk1fk1fl1.tiff,499009c0-ee39-4a50-8a32-57558dc2def1,436,453,201,212,165
r02c02f02p01-ch4sk1fk1fl1.tiff,327e572d-24bf-4481-9feb-8bb06f283e3a,437,450,408,430,168
r02c02f02p01-ch4sk1fk1fl1.tiff,0c1ec151-e74a-4ab3-9594-d3babecaf873,441,456,85,96,169
r02c02f02p01-ch4sk1fk1fl1.tiff,3c17b2c9-fae0-4f3b-82c1-063e755d16ba,440,457,120,131,172
r02c02f02p01-ch4sk1fk1fl1.tiff,f14d06ac-1523-47ef-b54a-547365f19e40,446,464,303,317,173
r02c02f02p01-ch4sk1fk1fl1.tiff,8d15b8c0-4f46-49d9-8f7b-af20a3bfb9a1,456,463,523,542,174
r02c02f02p01-ch4sk1fk1fl1.tiff,142437b5-f40a-4f8f-a2ea-fd6063cb4a1a,454,469,166,178,175
r02c02f02p01-ch4sk1fk1fl1.tiff,98d96535-edd9-4789-9787-6783691eda0c,458,469,337,354,177
r02c02f02p01-ch4sk1fk1fl1.tiff,f6c4d418-914a-41e1-a837-5325b4f287d7,459,469,386,399,178
r02c02f02p01-ch4sk1fk1fl1.tiff,f3bec725-f742-4956-9eb0-a8268d21b0a4,458,474,48,59,179
r02c02f02p01-ch4sk1fk1fl1.tiff,427f9d07-6967-48ce-906b-ee7db2b93421,462,478,132,143,181
r02c02f02p01-ch4sk1fk1fl1.tiff,de23b30f-582a-4569-ad83-92885f83ce23,476,488,209,225,184
r02c02f02p01-ch4sk1fk1fl1.tiff,49050c79-b6b2-4c58-8e8d-58e62e0d15ac,476,493,253,266,185
r02c02f02p01-ch4sk1fk1fl1.tiff,7ce562fd-cc5f-4138-8002-eb133b809b6c,483,496,393,402,186
r02c02f02p01-ch4sk1fk1fl1.tiff,cee7105c-f3f5-4699-b001-f463651687b0,489,504,156,168,188
r02c02f02p01-ch4sk1fk1fl1.tiff,41035921-fa35-4f56-9b16-7d7df40c20ea,493,508,54,63,189
r02c02f02p01-ch4sk1fk1fl1.tiff,17ee82d6-3d3b-458f-b06d-5315e4565831,491,503,492,509,190
r02c02f02p01-ch4sk1fk1fl1.tiff,344c89c5-ab05-4a9f-b987-2b6c821d5c17,494,509,28,39,191
r02c02f02p01-ch4sk1fk1fl1.tiff,d2ffcbe1-c788-450f-9f73-a930448cbae2,497,513,97,106,193
r02c02f02p01-ch4sk1fk1fl1.tiff,36efdf0d-46e5-4228-8470-6d7127f83590,505,517,531,545,196
r02c02f02p01-ch4sk1fk1fl1.tiff,79307716-9837-4c7e-9ce8-93c47a40e332,517,530,267,277,199
r02c02f02p01-ch4sk1fk1fl1.tiff,2c59da5f-09c1-423f-bc85-0c4f0d22443c,518,533,92,102,201
r02c02f02p01-ch4sk1fk1fl1.tiff,b286117b-bad2-4d9f-890d-779a17e6b5d7,513,533,383,402,205
r02c02f02p01-ch4sk1fk1fl1.tiff,2c36c54f-af60-4e7a-a45c-a4f3c16817a8,522,534,128,141,206
r02c02f02p01-ch4sk1fk1fl1.tiff,7f9eeab6-364d-4d96-ace2-31f9bba0bb81,523,543,158,166,207
r02c02f02p01-ch4sk1fk1fl1.tiff,18a4366a-3ec6-4f13-84c7-38ec4eb3e31d,536,548,413,428,208
r02c02f02p01-ch4sk1fk1fl1.tiff,ee7734ea-0b77-406a-8c8d-7abebbee5291,547,562,79,91,215
r02c02f02p01-ch4sk1fk1fl1.tiff,5eb5315b-f2c8-4043-aaba-8b343436c6fe,546,561,412,427,216
r02c02f02p01-ch4sk1fk1fl1.tiff,49142575-0133-407e-afde-26c0a43a83a1,551,570,90,101,218
r02c02f03p01-ch4sk1fk1fl1.tiff,31ed2fdf-bd23-4641-be58-e2a3e39ebe9a,38,50,27,51,2
r02c02f03p01-ch4sk1fk1fl1.tiff,67b21944-d3f9-437d-893a-8ea4b72d86c1,57,68,541,558,3
r02c02f03p01-ch4sk1fk1fl1.tiff,f9bf3d2d-2211-4b30-a49a-e22112f36ee1,73,86,327,344,8
r02c02f03p01-ch4sk1fk1fl1.tiff,de925aff-fbe1-4b81-8f7f-38c56dad70c4,74,86,77,94,9
r02c02f03p01-ch4sk1fk1fl1.tiff,6adafcb3-06a6-464d-beec-dee928b60eaa,82,90,366,385,10
r02c02f03p01-ch4sk1fk1fl1.tiff,ff7c9fe4-9015-491a-8c38-5e478773d3b2,83,93,297,312,11
r02c02f03p01-ch4sk1fk1fl1.tiff,748f1ab5-a837-408f-9c6d-da26d1a1de10,88,98,238,257,12
r02c02f03p01-ch4sk1fk1fl1.tiff,6f89e20b-97df-4130-a237-be92e783dfd7,97,109,506,523,15
r02c02f03p01-ch4sk1fk1fl1.tiff,6225a7d4-90a3-4bf3-8780-19380af8b4c5,97,107,296,316,16
r02c02f03p01-ch4sk1fk1fl1.tiff,87477a97-3f7b-4588-828d-27a76920d81b,101,112,526,540,18
r02c02f03p01-ch4sk1fk1fl1.tiff,5b9913a8-1bd3-484b-8dee-e508f599cd6e,104,117,91,109,20
r02c02f03p01-ch4sk1fk1fl1.tiff,e2684d0b-4789-4670-9d04-3cce0bc93861,108,119,467,486,22
r02c02f03p01-ch4sk1fk1fl1.tiff,72e3ffc4-b7dd-45e4-b70c-b28a98722471,115,128,414,430,24
r02c02f03p01-ch4sk1fk1fl1.tiff,a4a5e64f-7c7f-4132-b450-c21882df9d69,111,132,541,563,25
r02c02f03p01-ch4sk1fk1fl1.tiff,c82d1610-360d-4881-b939-1adee7a7b783,119,130,446,463,26
r02c02f03p01-ch4sk1fk1fl1.tiff,bafb5848-2b70-4d21-a69f-eec6db437d0d,117,128,519,538,27
r02c02f03p01-ch4sk1fk1fl1.tiff,0560b914-7087-4133-aa10-4c03acee5bec,122,131,180,197,28
r02c02f03p01-ch4sk1fk1fl1.tiff,b1b0f7bf-d2f7-40e3-96e3-493e1bb05e3a,124,135,510,527,29
r02c02f03p01-ch4sk1fk1fl1.tiff,30813ac3-8161-471c-9562-8b8304d78225,127,134,58,69,30
r02c02f03p01-ch4sk1fk1fl1.tiff,48fb7f63-0b85-4038-858f-d3d32a2d71f7,125,136,271,291,31
r02c02f03p01-ch4sk1fk1fl1.tiff,aedae6ab-4aaa-4764-96e4-2fe80b6e0114,130,140,130,148,33
r02c02f03p01-ch4sk1fk1fl1.tiff,7053300d-75c6-493a-87df-53dd7ddc0468,140,149,132,150,37
r02c02f03p01-ch4sk1fk1fl1.tiff,a8176227-5f3d-41ed-991b-8f379cb1ab7b,140,152,93,112,38
r02c02f03p01-ch4sk1fk1fl1.tiff,2f6709a3-f8a2-456d-bbca-8d59ba26cc91,144,155,173,189,39
r02c02f03p01-ch4sk1fk1fl1.tiff,212a5e1b-d89d-4693-a504-603701d5362c,152,162,143,161,42
r02c02f03p01-ch4sk1fk1fl1.tiff,07cbfb25-72ee-46e2-9869-a4472af55b50,152,164,514,531,43
r02c02f03p01-ch4sk1fk1fl1.tiff,f52d7f57-df5b-49fd-8ed4-fe7d08b083db,159,171,299,314,44
r02c02f03p01-ch4sk1fk1fl1.tiff,8648ce11-35a8-4d43-8af3-34f49455ccad,164,172,134,151,45
r02c02f03p01-ch4sk1fk1fl1.tiff,1c781b2e-ef0f-4c48-8fa7-3d3ab47792b4,163,174,228,250,46
r02c02f03p01-ch4sk1fk1fl1.tiff,1fb5dd81-f557-492b-a690-caa72ae239b3,168,176,81,89,48
r02c02f03p01-ch4sk1fk1fl1.tiff,944bccde-d0fc-40b4-8cc4-94c48d9384ba,178,187,389,405,50
r02c02f03p01-ch4sk1fk1fl1.tiff,ddbcbd67-e559-4f42-9c1d-9e645728a46a,181,191,366,383,52
r02c02f03p01-ch4sk1fk1fl1.tiff,c1db3288-d510-4955-ab28-736bd771e56f,178,196,322,345,53
r02c02f03p01-ch4sk1fk1fl1.tiff,3df7c165-a99d-43fe-aed0-2912a4f48638,185,194,11,28,54
r02c02f03p01-ch4sk1fk1fl1.tiff,a502887e-fd90-48fc-9884-64db532304fe,188,199,310,325,56
r02c02f03p01-ch4sk1fk1fl1.tiff,985e5553-5069-4a02-a709-3d6732f4e304,189,202,91,108,57
r02c02f03p01-ch4sk1fk1fl1.tiff,3162b040-f4b1-45db-a6e7-2cbaeb0f49dc,190,206,240,257,59
r02c02f03p01-ch4sk1fk1fl1.tiff,7442f0b1-e7d5-4a24-a821-42e8e8d4f12d,197,206,4,22,62
r02c02f03p01-ch4sk1fk1fl1.tiff,66561702-c413-4756-b304-f255f69fc15f,199,212,484,503,64
r02c02f03p01-ch4sk1fk1fl1.tiff,dee1da83-4bd0-4b0f-b124-4bf79ebee551,207,216,97,118,66
r02c02f03p01-ch4sk1fk1fl1.tiff,c1e5481a-d584-4aa8-b679-1ca83d22c9ee,225,234,5,22,71
r02c02f03p01-ch4sk1fk1fl1.tiff,d4072f02-70a9-4d05-a849-59ba8b5dbbbd,224,234,425,441,72
r02c02f03p01-ch4sk1fk1fl1.tiff,8d4321fa-445d-4e79-a84b-bd2a08ae9ba4,227,238,271,289,74
r02c02f03p01-ch4sk1fk1fl1.tiff,4719fec2-36a2-4c2a-bb4f-1a8b26884e0b,227,238,440,456,75
r02c02f03p01-ch4sk1fk1fl1.tiff,945f9664-2bc4-4ee4-a71b-dd2a212c9ec9,231,242,183,201,76
r02c02f03p01-ch4sk1fk1fl1.tiff,9059b178-1df1-41fc-b6f1-4c4336cdfe25,238,249,277,294,79
r02c02f03p01-ch4sk1fk1fl1.tiff,70a4140c-2ae6-4c2c-9274-d7b5f192da8c,239,249,118,133,80
r02c02f03p01-ch4sk1fk1fl1.tiff,4e445e9f-f19c-4ad9-ac90-b39fb4ba209d,239,252,440,455,81
r02c02f03p01-ch4sk1fk1fl1.tiff,10574ff4-e777-4cd1-86e7-dc684e107ece,240,250,71,86,82
r02c02f03p01-ch4sk1fk1fl1.tiff,932cd425-8404-4978-9b14-e5e32defd21a,240,253,100,117,85
r02c02f03p01-ch4sk1fk1fl1.tiff,928ee088-f6d4-4311-8455-f5fc1389ce9a,244,257,205,223,86
r02c02f03p01-ch4sk1fk1fl1.tiff,746d0f5b-3fd7-406d-8bc4-f9f697444ce1,249,260,504,521,87
r02c02f03p01-ch4sk1fk1fl1.tiff,de865ee5-5758-4a8e-aeeb-782488bedf9c,248,261,467,484,88
r02c02f03p01-ch4sk1fk1fl1.tiff,6714f737-8642-4fee-be53-8d947498c8c0,256,267,58,65,90
r02c02f03p01-ch4sk1fk1fl1.tiff,e5f0228c-14ec-42d0-9a80-d0452e905ead,259,271,345,362,92
r02c02f03p01-ch4sk1fk1fl1.tiff,b17cf4cb-9c88-4936-8d47-7ef748ce74cf,261,276,425,439,93
r02c02f03p01-ch4sk1fk1fl1.tiff,575e2b12-6961-4faa-a52f-3cf5e594ca9d,262,274,451,465,94
r02c02f03p01-ch4sk1fk1fl1.tiff,de3e9b4e-e7cf-4fe1-9c02-1a13824bc111,263,279,118,137,95
r02c02f03p01-ch4sk1fk1fl1.tiff,246f0162-81e8-42b4-bb1b-c198baf6081f,266,274,25,37,96
r02c02f03p01-ch4sk1fk1fl1.tiff,7e87f184-8119-468d-9079-191e1a29498c,265,279,335,351,97
r02c02f03p01-ch4sk1fk1fl1.tiff,fcf816a1-dc10-4c2f-855a-31a9d82f6bed,266,276,228,247,98
r02c02f03p01-ch4sk1fk1fl1.tiff,4e7fd4a6-9c31-48dc-b4aa-8b40a7b27bc6,265,282,311,321,99
r02c02f03p01-ch4sk1fk1fl1.tiff,eb3a8e6b-b883-480a-9522-743671857940,269,281,381,399,100
r02c02f03p01-ch4sk1fk1fl1.tiff,ec865442-b867-4b05-a012-6ec111e634c4,273,285,361,377,102
r02c02f03p01-ch4sk1fk1fl1.tiff,2990e188-a601-4b2e-8401-927c7ea177dc,272,286,510,527,103
r02c02f03p01-ch4sk1fk1fl1.tiff,96fac5b4-4a5a-4269-93ce-a82651c54137,278,290,457,473,106
r02c02f03p01-ch4sk1fk1fl1.tiff,a46a8451-78b6-4cd0-a1d1-7eae32f711bb,286,300,60,73,108
r02c02f03p01-ch4sk1fk1fl1.tiff,eb88a866-3ae4-42a4-a564-e3bb3197ee17,288,300,82,97,109
r02c02f03p01-ch4sk1fk1fl1.tiff,33a16f1c-e9f2-4b99-be36-f834aec6d032,292,303,34,51,110
r02c02f03p01-ch4sk1fk1fl1.tiff,43f0cf81-adc5-43c5-aeb5-87a19e8beb2d,291,308,120,143,111
r02c02f03p01-ch4sk1fk1fl1.tiff,570ee52c-4d26-4ef0-bf70-fe5f66fab697,293,306,466,484,112
r02c02f03p01-ch4sk1fk1fl1.tiff,fa41557f-38d5-4a6a-999e-1823ad489ffc,295,307,539,554,113
r02c02f03p01-ch4sk1fk1fl1.tiff,e5eee4a8-ecba-4f18-b2ac-9a2e0aa2f993,302,313,84,102,114
r02c02f03p01-ch4sk1fk1fl1.tiff,beccddeb-b422-4252-bbe2-94c7e7e9a138,302,311,439,458,115
r02c02f03p01-ch4sk1fk1fl1.tiff,dc835e57-4be2-4dbe-8adf-54034ac7a983,303,316,301,316,116
r02c02f03p01-ch4sk1fk1fl1.tiff,e966227d-5155-4c96-b619-8d81b90b45b2,300,317,216,238,117
r02c02f03p01-ch4sk1fk1fl1.tiff,aff919fc-9e92-4478-9899-f76e49a2859e,306,317,186,205,118
r02c02f03p01-ch4sk1fk1fl1.tiff,bfefca2f-a949-4ee0-92f4-c3bd1985e312,305,320,263,282,119
r02c02f03p01-ch4sk1fk1fl1.tiff,2d1fb87b-03f6-447b-968b-f25f6dd043c0,315,326,215,232,122
r02c02f03p01-ch4sk1fk1fl1.tiff,e14104d7-6a23-40d6-8d76-79d69ac5ffef,307,329,371,392,123
r02c02f03p01-ch4sk1fk1fl1.tiff,b31e681d-1e76-48f3-aac3-30ea610393ce,319,330,137,155,124
r02c02f03p01-ch4sk1fk1fl1.tiff,5c11abff-35ae-4dc3-abef-05c87960e2c7,321,334,91,108,125
r02c02f03p01-ch4sk1fk1fl1.tiff,601446e9-3fb0-488f-9cc1-404a90c81443,329,341,514,527,129
r02c02f03p01-ch4sk1fk1fl1.tiff,caa85d68-9314-465d-8ae2-856ba17ce308,329,339,254,270,130
r02c02f03p01-ch4sk1fk1fl1.tiff,90d9a920-73ef-4520-9aa4-58ea9717523d,327,344,419,442,131
r02c02f03p01-ch4sk1fk1fl1.tiff,da36e17d-3391-4afd-a9e1-5778fcc8f8f5,336,348,545,556,134
r02c02f03p01-ch4sk1fk1fl1.tiff,4988bbb5-4ed9-4383-b8a0-7e537073277d,337,348,34,49,135
r02c02f03p01-ch4sk1fk1fl1.tiff,0a03b829-b1a3-40a9-b575-b21e0cf50cce,337,352,328,340,136
r02c02f03p01-ch4sk1fk1fl1.tiff,6a954dd1-6aae-43d3-a928-c012ecd87485,346,361,319,334,137
r02c02f03p01-ch4sk1fk1fl1.tiff,041b2cbd-b2f5-4afb-9d8a-ab7a3fd73e63,345,357,154,170,138
r02c02f03p01-ch4sk1fk1fl1.tiff,9776a481-50e3-45af-86f8-7c45a9ea4320,348,359,421,438,139
r02c02f03p01-ch4sk1fk1fl1.tiff,c907b0de-1afd-4399-b609-19c9fd4e9bfe,351,364,286,305,140
r02c02f03p01-ch4sk1fk1fl1.tiff,da6e6e87-3de9-4b3f-ad81-da444ad07502,348,370,461,476,141
r02c02f03p01-ch4sk1fk1fl1.tiff,0b8f71cf-7ec7-4a5c-8476-1516e68b6614,352,363,101,120,142
r02c02f03p01-ch4sk1fk1fl1.tiff,c9fbb2b0-862f-44d0-a943-8f14c0ba1b1f,357,366,79,96,143
r02c02f03p01-ch4sk1fk1fl1.tiff,aa587bce-57ed-4b95-879e-772ae971ec3a,358,370,143,159,144
r02c02f03p01-ch4sk1fk1fl1.tiff,1a593c6d-5759-4aad-ac9c-a30ac47d51f4,360,373,182,201,146
r02c02f03p01-ch4sk1fk1fl1.tiff,8da07e47-c9fd-4f2d-bd78-d31a05917e3b,362,375,165,182,147
r02c02f03p01-ch4sk1fk1fl1.tiff,9c0fb267-1b58-4551-8a54-4a6a532b55dc,363,375,514,532,148
r02c02f03p01-ch4sk1fk1fl1.tiff,6b4a9651-c949-4c73-9b29-6ab706b8a22a,365,377,349,366,150
r02c02f03p01-ch4sk1fk1fl1.tiff,bd77ac80-b327-4f6f-abd6-8ae4e885c10f,367,377,65,85,151
r02c02f03p01-ch4sk1fk1fl1.tiff,64ba9ae6-a114-41dd-b4be-6ae2981f7f61,377,391,314,331,156
r02c02f03p01-ch4sk1fk1fl1.tiff,347d75e0-ba21-4ac2-9d11-013274f8c053,378,390,190,203,158
r02c02f03p01-ch4sk1fk1fl1.tiff,37813cb1-f940-4e64-8d9e-e068ebc71cab,382,394,19,38,159
r02c02f03p01-ch4sk1fk1fl1.tiff,23e2157d-92dd-4d28-8ca5-d2dee6677ce3,377,399,421,446,160
r02c02f03p01-ch4sk1fk1fl1.tiff,714483be-b333-4907-9833-573f05559c90,386,397,151,167,161
r02c02f03p01-ch4sk1fk1fl1.tiff,be7b1885-b238-4ba9-bfc2-f6e076776109,395,406,171,189,165
r02c02f03p01-ch4sk1fk1fl1.tiff,efa3e6a7-eadb-4b95-964e-d3cfbe2e9857,393,412,123,138,167
r02c02f03p01-ch4sk1fk1fl1.tiff,c3068bbf-f683-4cfe-8329-191405f8323a,401,417,392,408,169
r02c02f03p01-ch4sk1fk1fl1.tiff,8e35b31a-228d-46af-a45c-6dea604d1cd2,397,417,91,109,170
r02c02f03p01-ch4sk1fk1fl1.tiff,67dabf76-5e36-43e9-ac9f-496f9a677e66,404,418,282,298,173
r02c02f03p01-ch4sk1fk1fl1.tiff,54b95288-84db-4515-a4d5-577a6e5c4af1,410,423,237,252,174
r02c02f03p01-ch4sk1fk1fl1.tiff,8b5b83f8-5f2f-45e0-a9a4-913b8b3d5a20,413,421,24,46,175
r02c02f03p01-ch4sk1fk1fl1.tiff,abc2bc0b-3c53-4ee2-be2f-a2d79a9ff169,410,423,176,191,176
r02c02f03p01-ch4sk1fk1fl1.tiff,139e9dbd-d1a2-4271-9b74-c20e75681ed1,414,425,272,287,177
r02c02f03p01-ch4sk1fk1fl1.tiff,583b5963-ee21-4fba-95ad-53e9d51eb236,418,431,114,127,179
r02c02f03p01-ch4sk1fk1fl1.tiff,40a5fed7-013b-4c1c-b237-7734141dc1fd,425,435,69,87,181
r02c02f03p01-ch4sk1fk1fl1.tiff,877b7463-c1d5-4e57-90c0-4dd405f82353,428,438,49,68,183
r02c02f03p01-ch4sk1fk1fl1.tiff,c99c5455-36e0-421a-9b85-11706ecb91a2,421,437,323,337,184
r02c02f03p01-ch4sk1fk1fl1.tiff,1bda63c8-3eb7-4429-b527-32cdf8c0e6a3,425,449,221,239,185
r02c02f03p01-ch4sk1fk1fl1.tiff,a3bb134b-14a4-4ebf-b77e-9bef599a28be,427,444,270,286,187
r02c02f03p01-ch4sk1fk1fl1.tiff,17aa4ec0-a929-4c6e-a251-7ccafd5fdcfa,432,441,105,121,188
r02c02f03p01-ch4sk1fk1fl1.tiff,542ac323-3831-428d-a7d3-1f911dca53de,433,445,460,472,189
r02c02f03p01-ch4sk1fk1fl1.tiff,423235ce-99b6-4639-8f07-55718fb2054a,433,452,382,394,191
r02c02f03p01-ch4sk1fk1fl1.tiff,9286363b-4521-4a90-ae77-cc5053fa1c81,438,447,143,159,192
r02c02f03p01-ch4sk1fk1fl1.tiff,a99e634d-c788-4cf3-9569-6a56fdfae29b,438,453,316,331,194
r02c02f03p01-ch4sk1fk1fl1.tiff,7f5a3323-f360-473c-bac2-c4de86197c29,441,455,165,176,195
r02c02f03p01-ch4sk1fk1fl1.tiff,0bdc9921-921a-4ae6-84bb-0c80ad3146f7,444,454,534,547,196
r02c02f03p01-ch4sk1fk1fl1.tiff,d209cdf3-e602-46f2-87da-c7a89f927af0,444,453,99,119,197
r02c02f03p01-ch4sk1fk1fl1.tiff,a4a4d5cf-5313-4dc6-b47f-8c4f90d1264e,440,459,210,220,198
r02c02f03p01-ch4sk1fk1fl1.tiff,e00f17ed-72e1-4552-a343-9fc74963764b,463,478,326,339,206
r02c02f03p01-ch4sk1fk1fl1.tiff,7f5d2195-b709-4380-bfe6-988170ae0a8e,461,474,374,390,207
r02c02f03p01-ch4sk1fk1fl1.tiff,370c28f9-9503-4fe0-8cb4-df2313058a2d,462,474,419,435,208
r02c02f03p01-ch4sk1fk1fl1.tiff,fb610cfc-bf1f-4e85-8745-e8c09772cc9b,467,481,357,371,209
r02c02f03p01-ch4sk1fk1fl1.tiff,1ceb418c-c76e-4653-ab63-43b00e1509e2,462,477,396,409,210
r02c02f03p01-ch4sk1fk1fl1.tiff,faed866a-bc75-45e7-a0b5-b4be1b5d7a62,472,484,150,168,212
r02c02f03p01-ch4sk1fk1fl1.tiff,da6548ba-9e17-4f5e-8a58-b0213d671bf4,473,484,76,88,214
r02c02f03p01-ch4sk1fk1fl1.tiff,1f0b4b08-0948-4008-98a6-cb6d66808b2b,475,488,477,492,215
r02c02f03p01-ch4sk1fk1fl1.tiff,b4af45cc-fe14-4d5d-acc7-832203c7f37b,481,493,433,451,217
r02c02f03p01-ch4sk1fk1fl1.tiff,d4ebe9c5-8ba2-4ea2-bbab-f603c8cea89b,479,494,448,465,218
r02c02f03p01-ch4sk1fk1fl1.tiff,4dc83eb8-d99d-4696-8665-b30e05d1d6ba,487,498,113,126,221
r02c02f03p01-ch4sk1fk1fl1.tiff,813066ec-f614-4f73-964b-25198f8b8f0a,487,499,197,211,222
r02c02f03p01-ch4sk1fk1fl1.tiff,a2c8162e-ae4e-46ad-b976-36dce7faf181,488,502,472,486,223
